incident_id,shipment_id,tracking_number,carrier,origin,destination,incident_type,severity_level,incident_status,incident_date,delay_hours,weather_condition,traffic_level,route_risk_score,estimated_financial_loss_cad,resolution_action,resolution_time_hours,warehouse_id,driver_id
INC001733,SHP058018,TRK8757175098,Purolator,Calgary,Edmonton,Customs Hold,Critical,Resolved,2026-06-23 15:00:00,12,Fog,High,35.55,2384.03,Carrier Investigation,88,WH-MTL-002,DRV01551
INC023771,SHP049833,TRK8684791625,UPS,Ottawa,Toronto,Weather Delay,Low,Open,2026-05-04 14:00:00,2,Fog,Medium,22.8,124.23,Delivery Rescheduled,16,WH-CGY-004,DRV00072
INC020946,SHP042763,TRK9857212517,DHL,Halifax,Moncton,Mechanical Failure,Medium,Under Investigation,2026-04-07 05:00:00,24,Snow,Medium,39.6,284.03,Delivery Rescheduled,2,WH-MTL-002,DRV01600
INC012130,SHP006806,TRK6351233611,FedEx,Toronto,Montreal,Weather Delay,Low,Resolved,2026-04-26 04:00:00,1,Fog,Medium,22.28,574.3,Driver Reassigned,66,WH-VAN-005,DRV01279
INC023184,SHP011255,TRK6150689836,Canada Post,Vancouver,Kelowna,Warehouse Processing Delay,Medium,Resolved,2026-04-20 07:00:00,4,Clear,High,17.35,1012.67,Shipment Reprocessed,56,WH-MTL-002,DRV01560
INC008163,SHP073345,TRK9511107876,Purolator,Halifax,Moncton,Failed Delivery Attempt,Low,Resolved,2026-04-30 07:00:00,2,Rain,Low,14.8,1265.12,Route Reassigned,15,WH-VAN-005,DRV00114
INC022224,SHP072327,TRK2604339489,Purolator,Ottawa,Toronto,Warehouse Processing Delay,High,Resolved,2026-02-26 08:00:00,48,Rain,Medium,43.45,1660.02,Customer Notified,58,WH-TOR-001,DRV00433
INC019946,SHP082114,TRK9598261451,Purolator,Ottawa,Toronto,Damaged Shipment,Medium,Resolved,2026-06-24 15:00:00,1,Rain,Medium,18.77,842.21,Shipment Reprocessed,56,WH-CGY-004,DRV01843
INC013706,SHP032049,TRK6076818165,Purolator,Ottawa,Toronto,Warehouse Processing Delay,Medium,Resolved,2026-03-01 18:00:00,1,Storm,High,43.78,1964.78,Route Reassigned,18,WH-TOR-001,DRV02424
INC023160,SHP061294,TRK9905908305,Purolator,Calgary,Edmonton,Mechanical Failure,Low,Resolved,2026-03-30 19:00:00,4,Cloudy,Medium,13.35,2406.92,Route Reassigned,64,WH-TOR-001,DRV00277
INC015001,SHP055852,TRK1719937161,Canada Post,Vancouver,Kelowna,Traffic Disruption,Medium,Resolved,2026-02-11 05:00:00,4,Rain,Medium,20.35,2032.62,Warehouse Escalation,9,WH-HFX-003,DRV01960
INC006000,SHP061561,TRK8212293178,FedEx,Ottawa,Toronto,Warehouse Processing Delay,Low,Resolved,2026-01-24 04:00:00,1,Snow,Medium,27.52,756.8,Refund Issued,14,WH-VAN-005,DRV01007
INC014384,SHP079873,TRK4582452810,UPS,Ottawa,Toronto,Warehouse Processing Delay,Medium,Resolved,2026-05-06 12:00:00,8,Clear,Low,7.45,1012.8,Carrier Investigation,62,WH-VAN-005,DRV00180
INC011600,SHP090530,TRK3162825370,DHL,Ottawa,Toronto,Traffic Disruption,High,Under Investigation,2026-01-04 06:00:00,8,Clear,Severe,26.95,2406.6,Carrier Investigation,87,WH-MTL-002,DRV01606
INC015358,SHP017225,TRK5071064148,DHL,Vancouver,Kelowna,Warehouse Processing Delay,Low,Resolved,2026-03-02 04:00:00,2,Cloudy,Medium,12.3,296.62,Warehouse Escalation,71,WH-HFX-003,DRV01845
INC016458,SHP020251,TRK1334624282,Purolator,Halifax,Moncton,Mechanical Failure,Low,Resolved,2026-01-27 07:00:00,4,Storm,Medium,37.85,772.14,Route Reassigned,65,WH-VAN-005,DRV02176
INC009399,SHP081365,TRK1938976847,DHL,Calgary,Edmonton,Mechanical Failure,High,Resolved,2026-04-08 04:00:00,24,Rain,Medium,30.85,1971.22,Warehouse Escalation,18,WH-VAN-005,DRV02049
INC009039,SHP007279,TRK1532497344,DHL,Calgary,Edmonton,Traffic Disruption,Medium,Resolved,2026-06-22 08:00:00,2,Fog,High,30.3,2401.42,Shipment Reprocessed,45,WH-TOR-001,DRV00393
INC014018,SHP066452,TRK8537542490,Purolator,Halifax,Moncton,Damaged Shipment,Low,Resolved,2026-03-18 10:00:00,8,Rain,Low,17.95,999.16,Warehouse Escalation,89,WH-CGY-004,DRV00497
INC017059,SHP030363,TRK9154831630,UPS,Halifax,Moncton,Weather Delay,High,Resolved,2026-01-21 09:00:00,8,Clear,Medium,11.95,241.37,Warehouse Escalation,22,WH-OTT-006,DRV01608
INC023543,SHP098029,TRK2910895145,FedEx,Vancouver,Kelowna,Weather Delay,Low,Resolved,2026-02-17 23:00:00,12,Fog,Medium,28.05,388.71,Warehouse Escalation,14,WH-HFX-003,DRV00820
INC007497,SHP019407,TRK9547600018,Canada Post,Vancouver,Kelowna,Customs Hold,Low,Under Investigation,2026-03-10 19:00:00,4,Clear,Low,5.35,1477.27,Warehouse Escalation,8,WH-VAN-005,DRV00673
INC010001,SHP016686,TRK9923423227,FedEx,Calgary,Edmonton,Failed Delivery Attempt,Medium,Resolved,2026-03-17 11:00:00,12,Clear,High,21.55,1445.27,Shipment Reprocessed,92,WH-CGY-004,DRV01908
INC020829,SHP065598,TRK3184361718,UPS,Calgary,Edmonton,Warehouse Processing Delay,Low,Resolved,2026-02-23 04:00:00,1,Cloudy,High,19.27,1080.5,Carrier Investigation,15,WH-VAN-005,DRV00190
INC002849,SHP008675,TRK5692231453,Canada Post,Calgary,Edmonton,Warehouse Processing Delay,Low,Resolved,2026-06-30 17:00:00,12,Clear,Low,9.55,1417.08,Route Reassigned,6,WH-CGY-004,DRV00512
INC010016,SHP021603,TRK2571606081,DHL,Ottawa,Toronto,Damaged Shipment,High,Open,2026-05-08 17:00:00,72,Snow,Low,50.5,188.25,Driver Reassigned,45,WH-TOR-001,DRV02493
INC013321,SHP014913,TRK3864521022,UPS,Halifax,Moncton,Weather Delay,Low,Resolved,2026-03-22 01:00:00,1,Fog,High,29.78,2303.35,Delivery Rescheduled,19,WH-HFX-003,DRV00566
INC010248,SHP040962,TRK6030644451,UPS,Toronto,Montreal,Mechanical Failure,Medium,Under Investigation,2026-03-23 17:00:00,8,Snow,Medium,31.2,298.17,Carrier Investigation,78,WH-HFX-003,DRV01505
INC002954,SHP056733,TRK6298703623,UPS,Halifax,Moncton,Lost Package,Low,Resolved,2026-03-25 02:00:00,4,Rain,Severe,35.35,526.6,Refund Issued,3,WH-CGY-004,DRV02017
INC020798,SHP060888,TRK4205102078,UPS,Vancouver,Kelowna,Weather Delay,Low,Under Investigation,2026-04-28 06:00:00,1,Cloudy,Low,7.28,2389.96,Warehouse Escalation,57,WH-TOR-001,DRV00890
INC002605,SHP096732,TRK7662054128,UPS,Toronto,Montreal,Carrier Delay,High,Resolved,2026-05-28 22:00:00,2,Clear,Low,4.3,948.83,Driver Reassigned,29,WH-TOR-001,DRV01667
INC002514,SHP084878,TRK9891216722,DHL,Toronto,Montreal,Weather Delay,Medium,Open,2026-05-06 11:00:00,8,Cloudy,Severe,30.45,2077.91,Carrier Investigation,11,WH-CGY-004,DRV02003
INC023920,SHP002290,TRK3297319013,UPS,Halifax,Moncton,Damaged Shipment,Medium,Open,2026-04-26 06:00:00,12,Clear,Medium,14.05,2203.52,Route Reassigned,15,WH-VAN-005,DRV00229
INC007866,SHP099401,TRK8946861085,Purolator,Vancouver,Kelowna,Mechanical Failure,Low,Open,2026-03-28 07:00:00,4,Clear,High,17.35,1857.43,Carrier Investigation,82,WH-HFX-003,DRV01798
INC003069,SHP085429,TRK5385261477,UPS,Calgary,Edmonton,Traffic Disruption,High,Resolved,2026-01-29 16:00:00,12,Rain,Medium,24.55,1507.58,Driver Reassigned,34,WH-MTL-002,DRV01185
INC005411,SHP055406,TRK3302196990,DHL,Vancouver,Kelowna,Damaged Shipment,Low,Resolved,2026-05-23 14:00:00,4,Rain,Low,15.85,1454.24,Shipment Reprocessed,31,WH-HFX-003,DRV00699
INC018852,SHP093375,TRK7511733886,Canada Post,Vancouver,Kelowna,Traffic Disruption,High,Resolved,2026-04-16 00:00:00,24,Cloudy,Low,19.35,1075.94,Delivery Rescheduled,11,WH-HFX-003,DRV01249
INC001882,SHP067583,TRK8810588505,UPS,Toronto,Montreal,Warehouse Processing Delay,Medium,Under Investigation,2026-06-11 04:00:00,1,Rain,Medium,18.77,2248.83,Warehouse Escalation,75,WH-HFX-003,DRV00793
INC002772,SHP012548,TRK5250800607,Canada Post,Toronto,Montreal,Weather Delay,Medium,Resolved,2026-04-11 16:00:00,4,Snow,Medium,29.1,1490.54,Delivery Rescheduled,54,WH-CGY-004,DRV01207
INC024361,SHP039852,TRK9065866048,DHL,Halifax,Moncton,Mechanical Failure,Medium,Escalated,2026-01-23 08:00:00,1,Rain,Medium,18.77,501.01,Route Reassigned,43,WH-TOR-001,DRV02053
INC009367,SHP090201,TRK7484520565,Purolator,Toronto,Montreal,Warehouse Processing Delay,High,Under Investigation,2026-04-06 00:00:00,0,Storm,High,43.25,630.94,Driver Reassigned,33,WH-OTT-006,DRV00307
INC018159,SHP094816,TRK5246718833,DHL,Toronto,Montreal,Traffic Disruption,High,Resolved,2026-04-08 22:00:00,1,Clear,Low,3.78,1331.74,Warehouse Escalation,95,WH-TOR-001,DRV00212
INC016150,SHP084707,TRK2883159313,UPS,Halifax,Moncton,Warehouse Processing Delay,Critical,Escalated,2026-06-02 16:00:00,8,Snow,High,38.7,2119.79,Refund Issued,71,WH-HFX-003,DRV00082
INC000351,SHP076889,TRK1386131177,DHL,Halifax,Moncton,Traffic Disruption,High,Open,2026-06-04 23:00:00,4,Cloudy,High,20.85,630.12,Delivery Rescheduled,33,WH-OTT-006,DRV00181
INC013894,SHP005620,TRK5728382615,FedEx,Halifax,Moncton,Damaged Shipment,High,Resolved,2026-02-28 11:00:00,1,Clear,High,15.78,1345.24,Route Reassigned,38,WH-MTL-002,DRV02205
INC022186,SHP087276,TRK8424000551,UPS,Ottawa,Toronto,Mechanical Failure,Medium,Open,2026-01-06 03:00:00,48,Clear,High,40.45,839.11,Route Reassigned,57,WH-OTT-006,DRV01486
INC016669,SHP098620,TRK9117109964,Canada Post,Halifax,Moncton,Traffic Disruption,Low,Under Investigation,2026-03-18 07:00:00,12,Cloudy,Low,13.05,1911.01,Refund Issued,28,WH-VAN-005,DRV00083
INC023947,SHP049255,TRK1227780524,FedEx,Ottawa,Toronto,Customs Hold,Low,Resolved,2026-03-30 03:00:00,1,Clear,High,15.78,2001.88,Warehouse Escalation,28,WH-VAN-005,DRV00482
INC004471,SHP019386,TRK2166407951,DHL,Toronto,Montreal,Lost Package,Low,Resolved,2026-05-27 12:00:00,72,Cloudy,Medium,39.25,1125.59,Carrier Investigation,25,WH-MTL-002,DRV00803
INC015718,SHP055586,TRK5603057899,Purolator,Toronto,Montreal,Weather Delay,Medium,Resolved,2026-01-25 09:00:00,2,Cloudy,High,19.8,745.9,Delivery Rescheduled,89,WH-HFX-003,DRV01511
INC016313,SHP099190,TRK8511621949,DHL,Calgary,Edmonton,Carrier Delay,Medium,Escalated,2026-04-20 15:00:00,2,Fog,Severe,37.8,1216.56,Customer Notified,29,WH-VAN-005,DRV01657
INC016876,SHP024413,TRK4088287420,Purolator,Toronto,Montreal,Warehouse Processing Delay,Medium,Resolved,2026-01-23 07:00:00,24,Fog,Low,29.85,1361.52,Route Reassigned,6,WH-HFX-003,DRV00500
INC022451,SHP001764,TRK8309490391,Canada Post,Ottawa,Toronto,Mechanical Failure,Medium,Resolved,2026-01-29 23:00:00,2,Rain,Low,14.8,935.9,Driver Reassigned,56,WH-TOR-001,DRV00708
INC022177,SHP057642,TRK9416082568,Purolator,Toronto,Montreal,Weather Delay,Low,Resolved,2026-06-27 22:00:00,8,Cloudy,Low,10.95,1241.31,Refund Issued,22,WH-VAN-005,DRV01121
INC017446,SHP020274,TRK5560533127,DHL,Ottawa,Toronto,Warehouse Processing Delay,Low,Open,2026-03-04 13:00:00,2,Cloudy,Low,7.8,2473.57,Customer Notified,40,WH-CGY-004,DRV01181
INC022869,SHP097859,TRK9607065653,UPS,Toronto,Montreal,Weather Delay,Low,Resolved,2026-03-21 22:00:00,8,Clear,Medium,11.95,2320.86,Refund Issued,19,WH-MTL-002,DRV01903
INC004086,SHP052091,TRK3155368471,FedEx,Halifax,Moncton,Traffic Disruption,High,Resolved,2026-02-21 08:00:00,8,Snow,Low,26.7,629.09,Refund Issued,91,WH-CGY-004,DRV02218
INC013287,SHP090942,TRK5186672934,DHL,Toronto,Montreal,Address Issue,Low,Under Investigation,2026-01-29 14:00:00,1,Clear,Low,3.78,1749.54,Driver Reassigned,59,WH-VAN-005,DRV00375
INC000456,SHP003500,TRK8217248136,FedEx,Calgary,Edmonton,Damaged Shipment,Critical,Open,2026-05-18 01:00:00,4,Fog,Medium,23.85,1733.2,Refund Issued,91,WH-MTL-002,DRV01328
INC020195,SHP012937,TRK4636887052,DHL,Vancouver,Kelowna,Warehouse Processing Delay,Low,Resolved,2026-05-08 13:00:00,8,Rain,High,29.95,616.41,Delivery Rescheduled,42,WH-HFX-003,DRV00873
INC006232,SHP086339,TRK2869451880,FedEx,Halifax,Moncton,Weather Delay,Medium,Resolved,2026-04-29 08:00:00,8,Clear,Low,7.45,696.21,Carrier Investigation,57,WH-MTL-002,DRV00989
INC024443,SHP002790,TRK6034532562,Purolator,Vancouver,Kelowna,Warehouse Processing Delay,Medium,Resolved,2026-02-07 19:00:00,2,Cloudy,Medium,12.3,1188.49,Customer Notified,17,WH-CGY-004,DRV01680
INC000239,SHP019317,TRK7933632998,Purolator,Calgary,Edmonton,Damaged Shipment,Medium,Resolved,2026-02-15 15:00:00,2,Clear,High,16.3,1673.42,Route Reassigned,71,WH-MTL-002,DRV01683
INC023402,SHP020851,TRK8883191315,Canada Post,Vancouver,Kelowna,Weather Delay,High,Resolved,2026-04-27 09:00:00,2,Clear,Medium,8.8,2354.31,Refund Issued,40,WH-TOR-001,DRV01445
INC013926,SHP029676,TRK8345299462,DHL,Ottawa,Toronto,Damaged Shipment,Medium,Resolved,2026-01-20 08:00:00,2,Clear,Medium,8.8,2323.92,Refund Issued,34,WH-CGY-004,DRV02219
INC023023,SHP002917,TRK5514252383,Canada Post,Calgary,Edmonton,Mechanical Failure,Medium,Escalated,2026-01-11 10:00:00,8,Fog,Severe,40.95,706.4,Driver Reassigned,27,WH-MTL-002,DRV00607
INC017509,SHP068090,TRK9718901999,UPS,Ottawa,Toronto,Weather Delay,Low,Under Investigation,2026-06-04 21:00:00,1,Clear,High,15.78,543.21,Delivery Rescheduled,64,WH-MTL-002,DRV00109
INC024566,SHP058054,TRK7265558761,FedEx,Vancouver,Kelowna,Traffic Disruption,High,Resolved,2026-01-23 18:00:00,2,Clear,Low,4.3,1006.77,Customer Notified,94,WH-HFX-003,DRV00299
INC011307,SHP015200,TRK3919891207,Purolator,Ottawa,Toronto,Failed Delivery Attempt,High,Under Investigation,2026-01-04 00:00:00,4,Rain,Low,15.85,2407.36,Carrier Investigation,51,WH-VAN-005,DRV02055
INC008003,SHP023229,TRK3881707072,Purolator,Halifax,Moncton,Warehouse Processing Delay,Low,Resolved,2026-04-18 20:00:00,48,Clear,Low,28.45,432.04,Carrier Investigation,36,WH-HFX-003,DRV01048
INC024215,SHP080683,TRK9466813901,UPS,Toronto,Montreal,Weather Delay,Low,Resolved,2026-03-22 19:00:00,4,Clear,High,17.35,2093.82,Route Reassigned,88,WH-VAN-005,DRV02223
INC021666,SHP074495,TRK2332792128,DHL,Vancouver,Kelowna,Lost Package,Critical,Resolved,2026-04-05 06:00:00,1,Snow,Medium,27.52,1842.64,Customer Notified,76,WH-OTT-006,DRV01361
INC017306,SHP061710,TRK4597468303,UPS,Calgary,Edmonton,Traffic Disruption,Low,Resolved,2026-04-07 20:00:00,2,Storm,Low,32.3,2026.18,Warehouse Escalation,49,WH-MTL-002,DRV02480
INC022416,SHP004407,TRK6586736995,UPS,Halifax,Moncton,Weather Delay,High,Resolved,2026-04-12 20:00:00,4,Cloudy,Low,8.85,1895.7,Carrier Investigation,18,WH-OTT-006,DRV01335
INC019963,SHP093301,TRK7132027482,Canada Post,Ottawa,Toronto,Customs Hold,Medium,Resolved,2026-01-28 11:00:00,4,Fog,Medium,23.85,2131.87,Route Reassigned,46,WH-OTT-006,DRV01214
INC001388,SHP087958,TRK7399914037,DHL,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-02-02 15:00:00,12,Clear,Low,9.55,1972.57,Customer Notified,81,WH-HFX-003,DRV00297
INC019903,SHP094369,TRK3919686022,UPS,Halifax,Moncton,Customs Hold,Low,Resolved,2026-06-08 21:00:00,1,Clear,Low,3.78,1262.6,Driver Reassigned,86,WH-MTL-002,DRV01149
INC014702,SHP019877,TRK5393874148,Canada Post,Vancouver,Kelowna,Traffic Disruption,Low,Under Investigation,2026-03-08 23:00:00,4,Clear,High,17.35,329.62,Customer Notified,9,WH-TOR-001,DRV00338
INC005523,SHP067775,TRK8708951982,FedEx,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-04-21 08:00:00,1,Clear,Medium,8.28,1766.77,Customer Notified,6,WH-OTT-006,DRV01573
INC022103,SHP079908,TRK5632030805,DHL,Ottawa,Toronto,Lost Package,Medium,Resolved,2026-05-18 05:00:00,4,Cloudy,Medium,13.35,1428.68,Driver Reassigned,67,WH-MTL-002,DRV00851
INC017155,SHP005635,TRK9474521517,Purolator,Vancouver,Kelowna,Customs Hold,High,Escalated,2026-04-29 16:00:00,2,Clear,Severe,23.8,265.47,Customer Notified,64,WH-MTL-002,DRV00839
INC005729,SHP042428,TRK2437865908,Canada Post,Toronto,Montreal,Weather Delay,Medium,Under Investigation,2026-01-07 14:00:00,4,Fog,Low,19.35,2018.96,Shipment Reprocessed,61,WH-CGY-004,DRV01850
INC002462,SHP089475,TRK8139034765,FedEx,Calgary,Edmonton,Traffic Disruption,Low,Resolved,2026-04-07 17:00:00,8,Rain,Medium,22.45,205.13,Warehouse Escalation,62,WH-TOR-001,DRV01390
INC012028,SHP053790,TRK1293886698,DHL,Halifax,Moncton,Weather Delay,Low,Resolved,2026-02-16 20:00:00,12,Clear,Medium,14.05,1785.0,Driver Reassigned,24,WH-TOR-001,DRV00643
INC004369,SHP045481,TRK7632495708,DHL,Vancouver,Kelowna,Traffic Disruption,Critical,Open,2026-04-05 16:00:00,48,Rain,High,50.95,2350.28,Carrier Investigation,31,WH-MTL-002,DRV01848
INC016833,SHP098628,TRK4471930932,Purolator,Vancouver,Kelowna,Weather Delay,Critical,Under Investigation,2026-03-20 17:00:00,12,Storm,Low,37.55,985.0,Refund Issued,2,WH-VAN-005,DRV01288
INC011577,SHP035017,TRK2101113846,UPS,Halifax,Moncton,Carrier Delay,Low,Escalated,2026-02-19 03:00:00,48,Clear,Low,28.45,1106.63,Carrier Investigation,78,WH-MTL-002,DRV00599
INC001669,SHP045543,TRK6377551920,UPS,Calgary,Edmonton,Weather Delay,Medium,Resolved,2026-02-21 15:00:00,4,Rain,Medium,20.35,1249.49,Customer Notified,16,WH-OTT-006,DRV01021
INC013852,SHP021210,TRK6581996266,UPS,Vancouver,Kelowna,Traffic Disruption,Low,Under Investigation,2026-05-30 10:00:00,1,Clear,Low,3.78,292.98,Carrier Investigation,30,WH-TOR-001,DRV02068
INC016237,SHP078360,TRK8554927721,FedEx,Toronto,Montreal,Lost Package,Medium,Resolved,2026-02-15 12:00:00,1,Clear,Medium,8.28,986.63,Driver Reassigned,57,WH-CGY-004,DRV01769
INC012423,SHP092041,TRK6105051381,UPS,Toronto,Montreal,Mechanical Failure,Low,Resolved,2026-04-09 05:00:00,8,Cloudy,High,22.95,1354.99,Driver Reassigned,54,WH-TOR-001,DRV01552
INC005587,SHP092696,TRK1407981041,Purolator,Calgary,Edmonton,Warehouse Processing Delay,Low,Under Investigation,2026-04-18 22:00:00,8,Clear,Medium,11.95,1445.67,Delivery Rescheduled,31,WH-VAN-005,DRV02259
INC012232,SHP065989,TRK1786742408,DHL,Calgary,Edmonton,Lost Package,Low,Resolved,2026-04-04 14:00:00,1,Cloudy,Medium,11.78,761.31,Carrier Investigation,40,WH-OTT-006,DRV00824
INC003711,SHP010540,TRK7766779056,FedEx,Vancouver,Kelowna,Warehouse Processing Delay,Medium,Open,2026-04-06 14:00:00,8,Rain,High,29.95,913.98,Route Reassigned,93,WH-MTL-002,DRV00295
INC011075,SHP082535,TRK7930602755,Purolator,Calgary,Edmonton,Damaged Shipment,Medium,Under Investigation,2026-06-14 18:00:00,1,Rain,High,26.28,1005.58,Refund Issued,29,WH-MTL-002,DRV02402
INC022252,SHP000120,TRK8007497767,Purolator,Calgary,Edmonton,Warehouse Processing Delay,Medium,Resolved,2026-06-21 12:00:00,48,Rain,Low,38.95,2357.3,Customer Notified,42,WH-VAN-005,DRV00453
INC008185,SHP017146,TRK1010829761,DHL,Calgary,Edmonton,Customs Hold,Medium,Open,2026-06-30 09:00:00,48,Snow,Medium,52.2,999.81,Carrier Investigation,56,WH-CGY-004,DRV00092
INC017666,SHP023031,TRK9152334698,UPS,Calgary,Edmonton,Lost Package,Low,Under Investigation,2026-06-02 12:00:00,12,Clear,Low,9.55,1241.1,Route Reassigned,70,WH-TOR-001,DRV00113
INC003863,SHP005181,TRK5342917734,DHL,Halifax,Moncton,Customs Hold,Medium,Open,2026-04-26 22:00:00,1,Clear,High,15.78,1412.95,Driver Reassigned,83,WH-HFX-003,DRV01529
INC009505,SHP039505,TRK5936103233,DHL,Halifax,Moncton,Damaged Shipment,Low,Resolved,2026-02-21 00:00:00,48,Rain,Medium,43.45,927.85,Warehouse Escalation,59,WH-VAN-005,DRV01269
INC009804,SHP009207,TRK5125155665,FedEx,Toronto,Montreal,Traffic Disruption,Low,Escalated,2026-02-22 12:00:00,8,Rain,Medium,22.45,1205.58,Delivery Rescheduled,28,WH-VAN-005,DRV00987
INC015832,SHP027061,TRK3006234330,Canada Post,Halifax,Moncton,Warehouse Processing Delay,Low,Resolved,2026-03-15 16:00:00,12,Rain,Medium,24.55,2407.14,Route Reassigned,19,WH-HFX-003,DRV01383
INC009619,SHP019281,TRK5324473522,Purolator,Toronto,Montreal,Traffic Disruption,Critical,Resolved,2026-03-11 00:00:00,12,Clear,High,21.55,705.26,Refund Issued,74,WH-VAN-005,DRV01516
INC008676,SHP006113,TRK7521347050,DHL,Vancouver,Kelowna,Carrier Delay,High,Under Investigation,2026-05-12 20:00:00,4,Cloudy,Medium,13.35,1078.78,Refund Issued,33,WH-MTL-002,DRV00467
INC006982,SHP077133,TRK2034541045,DHL,Vancouver,Kelowna,Weather Delay,Critical,Resolved,2026-01-15 06:00:00,24,Rain,Low,26.35,230.04,Refund Issued,55,WH-TOR-001,DRV00257
INC000074,SHP041951,TRK9564898481,DHL,Halifax,Moncton,Weather Delay,High,Escalated,2026-05-26 12:00:00,8,Snow,Medium,31.2,2490.03,Shipment Reprocessed,6,WH-HFX-003,DRV01632
INC024184,SHP087915,TRK9368188936,FedEx,Ottawa,Toronto,Failed Delivery Attempt,High,Resolved,2026-03-13 04:00:00,72,Snow,Low,50.5,1003.67,Delivery Rescheduled,58,WH-HFX-003,DRV01980
INC020683,SHP049885,TRK2351932128,DHL,Calgary,Edmonton,Customs Hold,Medium,Under Investigation,2026-05-14 13:00:00,4,Clear,Medium,9.85,1334.63,Customer Notified,78,WH-CGY-004,DRV01330
INC018640,SHP043328,TRK5464634716,Canada Post,Vancouver,Kelowna,Damaged Shipment,Low,Resolved,2026-03-01 17:00:00,1,Snow,High,35.02,2000.57,Customer Notified,12,WH-TOR-001,DRV00420
INC012899,SHP084338,TRK7398876540,Canada Post,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-05-18 04:00:00,1,Rain,Low,14.28,2127.38,Route Reassigned,79,WH-CGY-004,DRV02215
INC007126,SHP021915,TRK6394484439,UPS,Toronto,Montreal,Customs Hold,Medium,Resolved,2026-03-11 00:00:00,12,Snow,Medium,33.3,2272.72,Route Reassigned,90,WH-VAN-005,DRV01263
INC009989,SHP003906,TRK5209952469,DHL,Vancouver,Kelowna,Customs Hold,Medium,Under Investigation,2026-05-22 02:00:00,2,Rain,Medium,19.3,1659.13,Driver Reassigned,80,WH-HFX-003,DRV01402
INC021069,SHP041651,TRK9430067607,DHL,Toronto,Montreal,Mechanical Failure,High,Resolved,2026-01-25 21:00:00,48,Rain,Low,38.95,2456.1,Refund Issued,35,WH-MTL-002,DRV01837
INC016893,SHP064781,TRK1774893788,Canada Post,Halifax,Moncton,Traffic Disruption,Medium,Under Investigation,2026-03-13 12:00:00,2,Rain,Low,14.8,1705.69,Refund Issued,95,WH-VAN-005,DRV01637
INC001161,SHP088369,TRK8481493249,FedEx,Halifax,Moncton,Customs Hold,Medium,Resolved,2026-06-08 20:00:00,24,Fog,Low,29.85,1878.81,Refund Issued,88,WH-MTL-002,DRV00480
INC015174,SHP044943,TRK6294186715,UPS,Vancouver,Kelowna,Weather Delay,Low,Under Investigation,2026-05-24 09:00:00,8,Rain,Medium,22.45,2311.05,Driver Reassigned,88,WH-TOR-001,DRV01875
INC020243,SHP064622,TRK8516953310,DHL,Vancouver,Kelowna,Carrier Delay,Low,Resolved,2026-01-13 18:00:00,2,Cloudy,Medium,12.3,1295.43,Refund Issued,83,WH-VAN-005,DRV00648
INC016000,SHP061407,TRK4836058005,FedEx,Calgary,Edmonton,Lost Package,Low,Under Investigation,2026-06-30 04:00:00,4,Clear,High,17.35,2130.08,Route Reassigned,30,WH-HFX-003,DRV00417
INC001885,SHP031494,TRK5430308927,Canada Post,Calgary,Edmonton,Weather Delay,High,Escalated,2026-05-17 11:00:00,12,Clear,Low,9.55,266.99,Shipment Reprocessed,13,WH-HFX-003,DRV01513
INC011658,SHP099817,TRK3185965531,Purolator,Calgary,Edmonton,Damaged Shipment,Critical,Under Investigation,2026-03-26 16:00:00,12,Rain,Medium,24.55,1658.75,Shipment Reprocessed,79,WH-TOR-001,DRV00139
INC000194,SHP044700,TRK4073609625,FedEx,Ottawa,Toronto,Weather Delay,High,Resolved,2026-01-22 18:00:00,1,Snow,High,35.02,1170.71,Shipment Reprocessed,57,WH-CGY-004,DRV02265
INC020170,SHP072477,TRK2432500166,FedEx,Calgary,Edmonton,Mechanical Failure,Medium,Resolved,2026-04-10 12:00:00,1,Snow,Medium,27.52,2410.57,Delivery Rescheduled,71,WH-TOR-001,DRV02170
