shipment_id,tracking_number,carrier,origin,destination,distance_km,estimated_duration_hours,shipment_date,estimated_delivery_date,actual_delivery_date,shipment_status,delay_hours,package_weight_kg,package_type,shipping_cost_cad,priority_level,service_level,customer_type,weather_condition,traffic_level,warehouse_id,driver_id,fuel_cost_cad,delivery_cost_cad,delay_reason,on_time_delivery,route_risk_score,risk_category,delivery_performance
SHP059796,TRK9942146391,Canada Post,Toronto,Montreal,543.55,8.66,2026-06-26,2026-06-28,2026-06-28,Delivered,0,6.73,Fragile,78.3,Standard,Overnight,Retail,Storm,Low,WH-OTT-006,DRV01957,173.36,251.66,None,1,31.25,Medium,On Time
SHP009295,TRK6983093171,Purolator,Vancouver,Kelowna,390.79,6.06,2026-06-14,2026-06-15,2026-06-15,Delivered,0,25.39,Electronics,75.79,Express,Two-Day,Enterprise,Cloudy,Medium,WH-VAN-005,DRV02393,86.23,162.02,None,1,11.25,Low,On Time
SHP002635,TRK1298056404,FedEx,Vancouver,Kelowna,390.79,6.06,2026-06-18,2026-06-19,2026-06-19,Delivered,0,19.44,Medium Parcel,77.14,Express,Two-Day,Enterprise,Snow,Low,WH-CGY-004,DRV01710,82.87,160.01,None,1,22.5,Low,On Time
SHP089549,TRK3766894364,DHL,Toronto,Montreal,543.55,8.66,2026-04-13,2026-04-15,2026-04-15,Delivered,0,44.89,Fragile,118.36,Same-Day,Overnight,Enterprise,Rain,Medium,WH-VAN-005,DRV00063,140.65,259.01,None,1,18.25,Low,On Time
SHP044636,TRK6438218206,FedEx,Ottawa,Toronto,404.47,6.65,2026-02-09,2026-02-10,2026-02-10,Delivered,0,21.55,Electronics,84.05,Express,Two-Day,Retail,Fog,Severe,WH-VAN-005,DRV00324,140.7,224.75,None,1,36.75,Medium,On Time
SHP061399,TRK4116079387,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-01-31,2026-02-01,2026-02-01,Delivered,0,21.67,Small Parcel,63.52,Express,Overnight,Retail,Rain,Medium,WH-MTL-002,DRV00323,97.01,160.53,None,1,18.25,Low,On Time
SHP088980,TRK7200728828,Purolator,Ottawa,Toronto,404.47,6.65,2026-06-06,2026-06-07,2026-06-07,Delivered,0,31.47,Medium Parcel,85.52,Express,Ground,Enterprise,Cloudy,Low,WH-TOR-001,DRV02457,121.33,206.85,None,1,6.75,Low,On Time
SHP079863,TRK4900912866,Purolator,Vancouver,Kelowna,390.79,6.06,2026-05-23,2026-05-24,2026-05-24,Delivered,0,23.01,Documents,64.32,Same-Day,Two-Day,Retail,Fog,Low,WH-OTT-006,DRV00050,134.89,199.21,None,1,17.25,Low,On Time
SHP011226,TRK8185528217,FedEx,Calgary,Edmonton,300.44,4.62,2026-02-25,2026-02-26,2026-02-26,Delivered,0,32.41,Electronics,85.33,Same-Day,Ground,Retail,Clear,High,WH-HFX-003,DRV02314,63.91,149.24,None,1,15.25,Low,On Time
SHP042909,TRK3137529953,UPS,Calgary,Edmonton,300.44,4.62,2026-04-27,2026-04-28,2026-04-28,Delivered,0,28.96,Medium Parcel,62.01,Same-Day,Two-Day,Enterprise,Clear,Low,WH-MTL-002,DRV01253,94.16,156.17,None,1,3.25,Low,On Time
SHP031841,TRK7319614214,FedEx,Ottawa,Toronto,404.47,6.65,2026-01-20,2026-01-21,2026-01-22,Delayed,24,14.1,Small Parcel,60.08,Standard,Ground,Retail,Clear,Medium,WH-OTT-006,DRV02047,74.71,134.79,Mechanical Issue,0,20.35,Low,Delayed
SHP081704,TRK2509749268,DHL,Calgary,Edmonton,300.44,4.62,2026-02-12,2026-02-13,2026-02-13,Delivered,0,33.15,Small Parcel,71.75,Express,Priority,Retail,Fog,Severe,WH-TOR-001,DRV00397,89.4,161.15,None,1,36.75,Medium,On Time
SHP058893,TRK4709816236,Canada Post,Halifax,Moncton,265.46,4.13,2026-01-19,2026-01-20,2026-01-20,Delivered,0,7.85,Small Parcel,49.82,Standard,Overnight,Enterprise,Snow,Low,WH-HFX-003,DRV00738,52.9,102.72,None,1,22.5,Low,On Time
SHP079190,TRK4711929415,UPS,Calgary,Edmonton,300.44,4.62,2026-05-12,2026-05-13,2026-05-13,Delivered,0,43.94,Small Parcel,87.2,Same-Day,Overnight,Enterprise,Storm,Medium,WH-OTT-006,DRV00595,114.61,201.81,None,1,35.75,Medium,On Time
SHP036820,TRK9066226700,Canada Post,Ottawa,Toronto,404.47,6.65,2026-03-28,2026-03-29,2026-03-29,Delivered,0,2.56,Medium Parcel,49.23,Express,Overnight,Business,Snow,Low,WH-TOR-001,DRV01793,96.02,145.25,None,1,22.5,Low,On Time
SHP089998,TRK3712406586,DHL,Halifax,Moncton,265.46,4.13,2026-04-15,2026-04-16,2026-04-17,Delayed,24,22.65,Electronics,75.05,Express,Two-Day,Business,Clear,Medium,WH-CGY-004,DRV01833,82.5,157.55,Mechanical Issue,0,20.35,Low,Delayed
SHP057877,TRK6883794855,Canada Post,Halifax,Moncton,265.46,4.13,2026-03-08,2026-03-09,2026-03-09,Minor Delay,1,37.89,Small Parcel,90.41,Same-Day,Ground,Business,Clear,Low,WH-TOR-001,DRV00766,63.98,154.39,Carrier Delay,0,3.78,Low,Slight Delay
SHP004963,TRK4591426815,Purolator,Calgary,Edmonton,300.44,4.62,2026-06-13,2026-06-14,2026-06-14,Delivered,0,28.29,Large Parcel,70.93,Express,Overnight,Retail,Clear,Low,WH-TOR-001,DRV01695,123.8,194.73,None,1,3.25,Low,On Time
SHP010874,TRK5563272372,Canada Post,Toronto,Montreal,543.55,8.66,2026-01-25,2026-01-27,2026-01-27,Delivered,0,29.58,Documents,101.33,Standard,Priority,Retail,Clear,High,WH-MTL-002,DRV00069,176.95,278.28,None,1,15.25,Low,On Time
SHP024134,TRK7929457659,DHL,Vancouver,Kelowna,390.79,6.06,2026-02-25,2026-02-26,2026-02-26,Minor Delay,8,24.11,Small Parcel,71.89,Standard,Ground,Retail,Fog,Low,WH-MTL-002,DRV01267,94.84,166.73,Weather,0,21.45,Low,Slight Delay
SHP035963,TRK5225030580,UPS,Halifax,Moncton,265.46,4.13,2026-01-06,2026-01-07,2026-01-07,Delivered,0,26.96,Documents,66.0,Same-Day,Priority,Enterprise,Clear,Medium,WH-TOR-001,DRV00842,86.17,152.17,None,1,7.75,Low,On Time
SHP032767,TRK8454633084,FedEx,Vancouver,Kelowna,390.79,6.06,2026-03-09,2026-03-10,2026-03-10,Delivered,0,30.16,Medium Parcel,75.64,Express,Priority,Enterprise,Cloudy,Medium,WH-OTT-006,DRV01257,140.65,216.29,None,1,11.25,Low,On Time
SHP000493,TRK2525933037,UPS,Calgary,Edmonton,300.44,4.62,2026-02-18,2026-02-19,2026-02-19,Delivered,0,41.14,Fragile,96.99,Standard,Ground,Business,Clear,High,WH-CGY-004,DRV00535,80.66,177.65,None,1,15.25,Low,On Time
SHP076561,TRK4218615744,Purolator,Ottawa,Toronto,404.47,6.65,2026-05-11,2026-05-12,2026-05-12,Delivered,0,30.09,Electronics,69.58,Standard,Overnight,Retail,Cloudy,Low,WH-VAN-005,DRV00242,151.12,220.7,None,1,6.75,Low,On Time
SHP088456,TRK1962352744,UPS,Vancouver,Kelowna,390.79,6.06,2026-06-26,2026-06-27,2026-06-27,Minor Delay,1,38.86,Large Parcel,80.44,Express,Overnight,Retail,Snow,Medium,WH-TOR-001,DRV00542,119.02,199.46,Warehouse Delay,0,27.52,Medium,Slight Delay
SHP017953,TRK6903241267,DHL,Vancouver,Kelowna,390.79,6.06,2026-04-19,2026-04-20,2026-04-20,Delivered,0,26.81,Small Parcel,70.62,Same-Day,Priority,Business,Clear,Medium,WH-TOR-001,DRV01604,91.37,161.99,None,1,7.75,Low,On Time
SHP096861,TRK1248014558,Purolator,Ottawa,Toronto,404.47,6.65,2026-03-13,2026-03-14,2026-03-14,Delivered,0,3.78,Small Parcel,59.1,Same-Day,Overnight,Enterprise,Clear,Low,WH-OTT-006,DRV01829,135.78,194.88,None,1,3.25,Low,On Time
SHP058445,TRK1612790004,FedEx,Halifax,Moncton,265.46,4.13,2026-01-12,2026-01-13,2026-01-13,Delivered,0,14.33,Documents,63.76,Same-Day,Two-Day,Retail,Cloudy,Medium,WH-MTL-002,DRV01391,68.06,131.82,None,1,11.25,Low,On Time
SHP037329,TRK9230971867,Canada Post,Ottawa,Toronto,404.47,6.65,2026-03-06,2026-03-07,2026-03-07,Delivered,0,23.41,Small Parcel,75.35,Standard,Two-Day,Enterprise,Clear,Low,WH-OTT-006,DRV00503,137.89,213.24,None,1,3.25,Low,On Time
SHP032355,TRK4264519809,DHL,Toronto,Montreal,543.55,8.66,2026-04-14,2026-04-16,2026-04-16,Delivered,0,13.74,Small Parcel,69.47,Same-Day,Priority,Business,Clear,High,WH-HFX-003,DRV02163,209.92,279.39,None,1,15.25,Low,On Time
SHP028653,TRK1478883867,Canada Post,Toronto,Montreal,543.55,8.66,2026-03-26,2026-03-28,2026-03-28,Delivered,0,37.56,Medium Parcel,108.75,Same-Day,Two-Day,Retail,Rain,High,WH-OTT-006,DRV00745,179.11,287.86,None,1,25.75,Medium,On Time
SHP006354,TRK2005021026,Canada Post,Calgary,Edmonton,300.44,4.62,2026-04-27,2026-04-28,2026-04-28,Delivered,0,18.66,Documents,77.43,Express,Two-Day,Business,Rain,Low,WH-MTL-002,DRV01241,58.53,135.96,None,1,13.75,Low,On Time
SHP082074,TRK5099925784,Canada Post,Calgary,Edmonton,300.44,4.62,2026-01-10,2026-01-11,2026-01-11,Minor Delay,1,23.77,Medium Parcel,67.01,Standard,Ground,Enterprise,Storm,Low,WH-VAN-005,DRV01203,120.39,187.4,Weather,0,31.77,Medium,Slight Delay
SHP070313,TRK3218883802,FedEx,Ottawa,Toronto,404.47,6.65,2026-03-19,2026-03-20,2026-03-20,Minor Delay,2,5.69,Electronics,51.81,Standard,Priority,Retail,Rain,Medium,WH-TOR-001,DRV02228,83.31,135.12,Mechanical Issue,0,19.3,Low,Slight Delay
SHP009890,TRK9422610132,Purolator,Halifax,Moncton,265.46,4.13,2026-06-17,2026-06-18,2026-06-18,Delivered,0,29.24,Documents,79.36,Standard,Two-Day,Retail,Clear,High,WH-VAN-005,DRV00251,79.96,159.32,None,1,15.25,Low,On Time
SHP016272,TRK7744649633,Canada Post,Halifax,Moncton,265.46,4.13,2026-06-24,2026-06-25,2026-06-25,Minor Delay,4,38.87,Medium Parcel,68.26,Express,Priority,Retail,Fog,Low,WH-MTL-002,DRV00045,78.01,146.27,Warehouse Delay,0,19.35,Low,Slight Delay
SHP015398,TRK6251701395,Purolator,Vancouver,Kelowna,390.79,6.06,2026-02-11,2026-02-12,2026-02-12,Delivered,0,43.39,Electronics,101.25,Express,Ground,Retail,Fog,High,WH-CGY-004,DRV02476,97.06,198.31,None,1,29.25,Medium,On Time
SHP062712,TRK6531437571,FedEx,Halifax,Moncton,265.46,4.13,2026-06-20,2026-06-21,2026-06-21,Minor Delay,8,41.57,Large Parcel,81.75,Same-Day,Ground,Business,Snow,Medium,WH-TOR-001,DRV02327,86.46,168.21,Address Issue,0,31.2,Medium,Slight Delay
SHP041771,TRK1737300920,Purolator,Halifax,Moncton,265.46,4.13,2026-06-21,2026-06-22,2026-06-22,Delayed,12,32.7,Small Parcel,78.47,Standard,Ground,Business,Snow,Low,WH-CGY-004,DRV02408,64.28,142.75,Traffic,0,28.8,Medium,Delayed
SHP013746,TRK2190409262,FedEx,Halifax,Moncton,265.46,4.13,2026-02-16,2026-02-17,2026-02-17,Minor Delay,4,33.75,Small Parcel,88.55,Standard,Ground,Retail,Clear,Medium,WH-HFX-003,DRV01723,48.43,136.98,Warehouse Delay,0,9.85,Low,Slight Delay
SHP048500,TRK3351167933,DHL,Vancouver,Kelowna,390.79,6.06,2026-03-05,2026-03-06,2026-03-06,Delivered,0,19.75,Electronics,62.71,Same-Day,Overnight,Enterprise,Clear,Low,WH-HFX-003,DRV00718,149.34,212.05,None,1,3.25,Low,On Time
SHP074968,TRK3785928321,DHL,Toronto,Montreal,543.55,8.66,2026-04-01,2026-04-03,2026-04-03,Delivered,0,14.52,Documents,72.61,Standard,Overnight,Enterprise,Fog,Low,WH-MTL-002,DRV01387,121.25,193.86,None,1,17.25,Low,On Time
SHP013070,TRK9444437070,Purolator,Vancouver,Kelowna,390.79,6.06,2026-04-04,2026-04-05,2026-04-05,Delivered,0,33.42,Fragile,81.86,Express,Overnight,Retail,Snow,Medium,WH-TOR-001,DRV02172,133.64,215.5,None,1,27.0,Medium,On Time
SHP079186,TRK7513384637,Canada Post,Toronto,Montreal,543.55,8.66,2026-04-29,2026-05-01,2026-05-01,Delivered,0,12.83,Electronics,87.72,Express,Two-Day,Retail,Clear,Medium,WH-CGY-004,DRV00477,101.84,189.56,None,1,7.75,Low,On Time
SHP039505,TRK5936103233,DHL,Halifax,Moncton,265.46,4.13,2026-02-18,2026-02-19,2026-02-21,Critical Delay,48,36.31,Large Parcel,64.83,Express,Overnight,Enterprise,Rain,Medium,WH-VAN-005,DRV01269,81.17,146.0,Carrier Delay,0,43.45,Medium,Severely Delayed
SHP057733,TRK8760475016,Purolator,Ottawa,Toronto,404.47,6.65,2026-02-25,2026-02-26,2026-02-26,Delayed,12,23.04,Documents,75.37,Express,Priority,Retail,Clear,Low,WH-HFX-003,DRV01494,88.18,163.55,Mechanical Issue,0,9.55,Low,Delayed
SHP084286,TRK1849936151,Purolator,Ottawa,Toronto,404.47,6.65,2026-04-30,2026-05-01,2026-05-01,Minor Delay,4,30.75,Electronics,94.61,Express,Two-Day,Retail,Rain,Low,WH-MTL-002,DRV00170,98.03,192.64,Weather,0,15.85,Low,Slight Delay
SHP080512,TRK4464944786,FedEx,Vancouver,Kelowna,390.79,6.06,2026-04-02,2026-04-03,2026-04-04,Delayed,24,30.11,Fragile,92.71,Express,Priority,Retail,Snow,Medium,WH-VAN-005,DRV00521,96.55,189.26,Address Issue,0,39.6,Medium,Delayed
SHP081573,TRK4155490904,FedEx,Calgary,Edmonton,300.44,4.62,2026-06-16,2026-06-17,2026-06-17,Delivered,0,33.15,Electronics,80.9,Same-Day,Overnight,Business,Rain,High,WH-TOR-001,DRV02087,66.19,147.09,None,1,25.75,Medium,On Time
SHP038495,TRK3307193613,UPS,Ottawa,Toronto,404.47,6.65,2026-02-17,2026-02-18,2026-02-20,Critical Delay,48,1.25,Fragile,64.15,Standard,Overnight,Retail,Storm,High,WH-TOR-001,DRV00355,92.37,156.52,Weather,0,68.45,High,Severely Delayed
SHP040453,TRK6637943323,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-09,2026-03-10,2026-03-10,Delivered,0,5.88,Electronics,53.91,Same-Day,Ground,Enterprise,Clear,High,WH-HFX-003,DRV01146,132.02,185.93,None,1,15.25,Low,On Time
SHP078559,TRK4474448667,UPS,Calgary,Edmonton,300.44,4.62,2026-05-28,2026-05-29,2026-05-29,Delivered,0,39.3,Documents,74.86,Express,Ground,Business,Rain,Low,WH-OTT-006,DRV00595,54.23,129.09,None,1,13.75,Low,On Time
SHP030333,TRK9086818660,DHL,Halifax,Moncton,265.46,4.13,2026-02-05,2026-02-06,2026-02-06,Delivered,0,9.02,Documents,51.16,Express,Ground,Business,Clear,Low,WH-MTL-002,DRV00894,108.74,159.9,None,1,3.25,Low,On Time
SHP044522,TRK6354148909,UPS,Halifax,Moncton,265.46,4.13,2026-05-20,2026-05-21,2026-05-21,Delivered,0,9.51,Electronics,62.77,Same-Day,Overnight,Business,Rain,Low,WH-HFX-003,DRV02335,76.22,138.99,None,1,13.75,Low,On Time
SHP080355,TRK1523902685,Purolator,Ottawa,Toronto,404.47,6.65,2026-02-13,2026-02-14,2026-02-14,Delivered,0,14.72,Large Parcel,69.34,Same-Day,Ground,Enterprise,Clear,Medium,WH-VAN-005,DRV01165,167.16,236.5,None,1,7.75,Low,On Time
SHP058697,TRK6497883288,DHL,Ottawa,Toronto,404.47,6.65,2026-01-21,2026-01-22,2026-01-22,Delivered,0,17.42,Documents,75.1,Same-Day,Ground,Business,Clear,Low,WH-VAN-005,DRV02000,102.19,177.29,None,1,3.25,Low,On Time
SHP008900,TRK9106550977,FedEx,Vancouver,Kelowna,390.79,6.06,2026-06-05,2026-06-06,2026-06-06,Delivered,0,23.62,Medium Parcel,71.76,Same-Day,Ground,Business,Cloudy,Low,WH-VAN-005,DRV00800,106.05,177.81,None,1,6.75,Low,On Time
SHP072708,TRK9953868776,UPS,Ottawa,Toronto,404.47,6.65,2026-03-29,2026-03-30,2026-03-30,Delivered,0,22.57,Large Parcel,64.51,Express,Two-Day,Enterprise,Clear,Low,WH-HFX-003,DRV02015,159.87,224.38,None,1,3.25,Low,On Time
SHP033793,TRK5610655694,UPS,Toronto,Montreal,543.55,8.66,2026-03-09,2026-03-11,2026-03-11,Delivered,0,32.57,Medium Parcel,92.21,Standard,Overnight,Retail,Clear,Low,WH-VAN-005,DRV01340,205.57,297.78,None,1,3.25,Low,On Time
SHP036523,TRK9047177777,Canada Post,Calgary,Edmonton,300.44,4.62,2026-05-22,2026-05-23,2026-05-23,Delivered,0,30.51,Medium Parcel,70.7,Standard,Overnight,Enterprise,Cloudy,Medium,WH-MTL-002,DRV02297,75.41,146.11,None,1,11.25,Low,On Time
SHP038298,TRK4543103141,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-15,2026-05-16,2026-05-16,Minor Delay,2,3.23,Fragile,56.4,Express,Overnight,Enterprise,Rain,Medium,WH-TOR-001,DRV00768,100.34,156.74,Mechanical Issue,0,19.3,Low,Slight Delay
SHP095634,TRK1620798773,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-02-20,2026-02-21,2026-02-21,Delivered,0,28.12,Small Parcel,78.77,Express,Two-Day,Business,Rain,Low,WH-CGY-004,DRV02075,108.37,187.14,None,1,13.75,Low,On Time
SHP066878,TRK6431007216,Purolator,Ottawa,Toronto,404.47,6.65,2026-05-27,2026-05-28,2026-05-28,Delivered,0,38.34,Electronics,87.07,Standard,Two-Day,Business,Clear,Medium,WH-MTL-002,DRV00163,146.37,233.44,None,1,7.75,Low,On Time
SHP037913,TRK6687136418,DHL,Ottawa,Toronto,404.47,6.65,2026-01-29,2026-01-30,2026-01-30,Delivered,0,29.86,Medium Parcel,87.77,Standard,Ground,Enterprise,Rain,Medium,WH-MTL-002,DRV01677,117.17,204.94,None,1,18.25,Low,On Time
SHP005272,TRK8648378695,Purolator,Calgary,Edmonton,300.44,4.62,2026-06-05,2026-06-06,2026-06-06,Delivered,0,5.8,Electronics,45.34,Express,Ground,Business,Clear,High,WH-MTL-002,DRV00822,120.17,165.51,None,1,15.25,Low,On Time
SHP050075,TRK1954828151,Purolator,Halifax,Moncton,265.46,4.13,2026-01-07,2026-01-08,2026-01-08,Delivered,0,30.24,Small Parcel,83.66,Same-Day,Overnight,Retail,Clear,Medium,WH-TOR-001,DRV01573,95.88,179.54,None,1,7.75,Low,On Time
SHP029228,TRK4328514499,Canada Post,Calgary,Edmonton,300.44,4.62,2026-01-07,2026-01-08,2026-01-08,Delivered,0,13.71,Fragile,69.99,Standard,Ground,Business,Fog,High,WH-TOR-001,DRV02115,95.47,165.46,None,1,29.25,Medium,On Time
SHP050323,TRK8758313374,FedEx,Vancouver,Kelowna,390.79,6.06,2026-05-17,2026-05-18,2026-05-18,Delivered,0,11.5,Large Parcel,60.82,Same-Day,Priority,Business,Clear,Medium,WH-HFX-003,DRV00387,131.41,192.23,None,1,7.75,Low,On Time
SHP040708,TRK3945270322,Purolator,Ottawa,Toronto,404.47,6.65,2026-06-25,2026-06-26,2026-06-26,Delivered,0,12.22,Electronics,66.33,Same-Day,Two-Day,Enterprise,Cloudy,High,WH-TOR-001,DRV01869,168.39,234.72,None,1,18.75,Low,On Time
SHP037252,TRK3343016320,FedEx,Halifax,Moncton,265.46,4.13,2026-02-03,2026-02-04,2026-02-04,Delivered,0,43.06,Small Parcel,88.24,Same-Day,Two-Day,Business,Cloudy,High,WH-MTL-002,DRV00684,109.44,197.68,None,1,18.75,Low,On Time
SHP085915,TRK3139172267,FedEx,Toronto,Montreal,543.55,8.66,2026-04-09,2026-04-11,2026-04-11,Minor Delay,8,14.04,Documents,76.56,Standard,Two-Day,Business,Clear,Medium,WH-OTT-006,DRV01537,118.89,195.45,Warehouse Delay,0,11.95,Low,Slight Delay
SHP017312,TRK3632528091,Purolator,Halifax,Moncton,265.46,4.13,2026-01-08,2026-01-09,2026-01-09,Delivered,0,44.82,Documents,73.39,Standard,Priority,Business,Rain,Low,WH-MTL-002,DRV00439,71.74,145.13,None,1,13.75,Low,On Time
SHP052456,TRK6878180008,DHL,Toronto,Montreal,543.55,8.66,2026-05-05,2026-05-07,2026-05-08,Delayed,24,31.18,Electronics,92.92,Express,Overnight,Retail,Rain,Medium,WH-HFX-003,DRV01459,121.03,213.95,Carrier Delay,0,30.85,Medium,Delayed
SHP023067,TRK5571500125,FedEx,Calgary,Edmonton,300.44,4.62,2026-02-11,2026-02-12,2026-02-12,Delivered,0,13.51,Electronics,55.55,Same-Day,Ground,Retail,Rain,Medium,WH-VAN-005,DRV02276,120.17,175.72,None,1,18.25,Low,On Time
SHP027342,TRK9679732233,Purolator,Vancouver,Kelowna,390.79,6.06,2026-03-03,2026-03-04,2026-03-04,Delivered,0,21.1,Medium Parcel,70.18,Standard,Ground,Business,Clear,Low,WH-HFX-003,DRV02448,75.95,146.13,None,1,3.25,Low,On Time
SHP012334,TRK9346550868,DHL,Toronto,Montreal,543.55,8.66,2026-04-14,2026-04-16,2026-04-16,Delivered,0,32.12,Documents,84.17,Same-Day,Ground,Business,Cloudy,High,WH-OTT-006,DRV01651,193.55,277.72,None,1,18.75,Low,On Time
SHP019820,TRK3668404390,UPS,Halifax,Moncton,265.46,4.13,2026-06-18,2026-06-19,2026-06-19,Delivered,0,10.72,Documents,59.61,Express,Overnight,Retail,Fog,Medium,WH-VAN-005,DRV00468,85.03,144.64,None,1,21.75,Low,On Time
SHP064850,TRK5497336945,FedEx,Vancouver,Kelowna,390.79,6.06,2026-02-17,2026-02-18,2026-02-18,Delivered,0,28.02,Fragile,67.11,Standard,Priority,Retail,Rain,High,WH-CGY-004,DRV00997,93.16,160.27,None,1,25.75,Medium,On Time
SHP010422,TRK9004771486,Purolator,Ottawa,Toronto,404.47,6.65,2026-06-07,2026-06-08,2026-06-08,Delivered,0,18.37,Fragile,64.74,Express,Overnight,Enterprise,Clear,Low,WH-TOR-001,DRV02072,128.5,193.24,None,1,3.25,Low,On Time
SHP052693,TRK7039368504,FedEx,Vancouver,Kelowna,390.79,6.06,2026-01-29,2026-01-30,2026-01-30,Delivered,0,25.85,Medium Parcel,71.2,Same-Day,Overnight,Retail,Fog,Medium,WH-MTL-002,DRV02032,125.53,196.73,None,1,21.75,Low,On Time
SHP096773,TRK7112338640,Canada Post,Halifax,Moncton,265.46,4.13,2026-02-06,2026-02-07,2026-02-07,Delivered,0,19.97,Large Parcel,64.59,Express,Two-Day,Retail,Clear,Medium,WH-MTL-002,DRV01649,63.01,127.6,None,1,7.75,Low,On Time
SHP066094,TRK8049070274,UPS,Vancouver,Kelowna,390.79,6.06,2026-01-16,2026-01-17,2026-01-17,Delivered,0,1.81,Medium Parcel,56.13,Same-Day,Priority,Enterprise,Clear,Low,WH-CGY-004,DRV01455,147.41,203.54,None,1,3.25,Low,On Time
SHP036409,TRK4300183431,FedEx,Ottawa,Toronto,404.47,6.65,2026-06-19,2026-06-20,2026-06-20,Delivered,0,36.65,Medium Parcel,88.12,Standard,Priority,Retail,Snow,Low,WH-HFX-003,DRV01622,141.92,230.04,None,1,22.5,Low,On Time
SHP030178,TRK8197561080,DHL,Calgary,Edmonton,300.44,4.62,2026-03-23,2026-03-24,2026-03-24,Minor Delay,2,1.55,Documents,56.86,Same-Day,Ground,Enterprise,Rain,Low,WH-TOR-001,DRV02119,120.04,176.9,Warehouse Delay,0,14.8,Low,Slight Delay
SHP022315,TRK1138158127,DHL,Toronto,Montreal,543.55,8.66,2026-04-07,2026-04-09,2026-04-09,Delivered,0,20.98,Fragile,85.35,Same-Day,Priority,Retail,Cloudy,High,WH-VAN-005,DRV01296,108.2,193.55,None,1,18.75,Low,On Time
SHP018056,TRK9507773574,UPS,Calgary,Edmonton,300.44,4.62,2026-06-22,2026-06-23,2026-06-23,Delivered,0,38.12,Documents,86.54,Same-Day,Two-Day,Business,Snow,High,WH-VAN-005,DRV00762,55.81,142.35,None,1,34.5,Medium,On Time
SHP042277,TRK1158880827,Canada Post,Halifax,Moncton,265.46,4.13,2026-03-30,2026-03-31,2026-03-31,Minor Delay,2,15.25,Fragile,59.89,Same-Day,Two-Day,Enterprise,Rain,Low,WH-OTT-006,DRV01461,102.5,162.39,Mechanical Issue,0,14.8,Low,Slight Delay
SHP077588,TRK2623111188,UPS,Ottawa,Toronto,404.47,6.65,2026-04-09,2026-04-10,2026-04-10,Delivered,0,39.93,Electronics,102.77,Same-Day,Priority,Business,Clear,High,WH-VAN-005,DRV00162,154.55,257.32,None,1,15.25,Low,On Time
SHP007555,TRK2607417307,DHL,Ottawa,Toronto,404.47,6.65,2026-02-04,2026-02-05,2026-02-05,Delayed,12,38.56,Documents,79.16,Same-Day,Two-Day,Retail,Snow,Medium,WH-VAN-005,DRV02436,168.15,247.31,Carrier Delay,0,33.3,Medium,Delayed
SHP004109,TRK5305974377,Canada Post,Toronto,Montreal,543.55,8.66,2026-05-21,2026-05-23,2026-05-23,Delivered,0,43.12,Documents,103.67,Same-Day,Two-Day,Business,Cloudy,Medium,WH-HFX-003,DRV01137,195.97,299.64,None,1,11.25,Low,On Time
SHP078168,TRK7389248956,DHL,Calgary,Edmonton,300.44,4.62,2026-05-04,2026-05-05,2026-05-05,Delivered,0,42.18,Medium Parcel,93.09,Express,Ground,Enterprise,Clear,Medium,WH-CGY-004,DRV00758,65.72,158.81,None,1,7.75,Low,On Time
SHP025739,TRK4849753270,Purolator,Calgary,Edmonton,300.44,4.62,2026-06-20,2026-06-21,2026-06-21,Delivered,0,7.12,Electronics,57.65,Express,Overnight,Business,Rain,Low,WH-TOR-001,DRV00193,55.32,112.97,None,1,13.75,Low,On Time
SHP094898,TRK3191169517,FedEx,Calgary,Edmonton,300.44,4.62,2026-03-12,2026-03-13,2026-03-13,Delivered,0,6.29,Electronics,41.32,Same-Day,Priority,Enterprise,Clear,Medium,WH-VAN-005,DRV00302,108.45,149.77,None,1,7.75,Low,On Time
SHP015087,TRK6000119874,Purolator,Calgary,Edmonton,300.44,4.62,2026-01-01,2026-01-02,2026-01-02,Delivered,0,1.35,Documents,37.82,Standard,Priority,Enterprise,Fog,High,WH-OTT-006,DRV00629,59.89,97.71,None,1,29.25,Medium,On Time
SHP027689,TRK8051338765,UPS,Halifax,Moncton,265.46,4.13,2026-06-19,2026-06-20,2026-06-20,Delivered,0,2.26,Electronics,45.31,Express,Two-Day,Enterprise,Clear,High,WH-HFX-003,DRV00079,96.59,141.9,None,1,15.25,Low,On Time
SHP088326,TRK4884344206,Purolator,Vancouver,Kelowna,390.79,6.06,2026-02-25,2026-02-26,2026-02-26,Delivered,0,36.66,Medium Parcel,76.43,Express,Overnight,Retail,Clear,Low,WH-VAN-005,DRV00726,117.35,193.78,None,1,3.25,Low,On Time
SHP076689,TRK6353134209,Purolator,Halifax,Moncton,265.46,4.13,2026-02-05,2026-02-06,2026-02-06,Delivered,0,28.32,Documents,68.12,Same-Day,Ground,Business,Snow,Medium,WH-CGY-004,DRV00836,58.97,127.09,None,1,27.0,Medium,On Time
SHP035298,TRK6018843160,Canada Post,Ottawa,Toronto,404.47,6.65,2026-06-28,2026-06-29,2026-06-29,Delivered,0,26.25,Electronics,90.32,Same-Day,Ground,Business,Cloudy,Medium,WH-MTL-002,DRV00017,150.57,240.89,None,1,11.25,Low,On Time
